// Reference=MNI
// Murphy, 2010
// Subjects=21
-10	-78	46
-40	-62	32
10	-72	0

// Pankow, 2016
// Subjects=64
-9	26	61
-15	35	49
-18	56	28
-12	44	37
-6	47	46
-42	14	43
-45	17	40
9	38	1
-6	47	-2

// Pauly, 2013
// Subjects=26
-40	-10	-26

// Bedford, 2012
// Subjects=19
-6.82	44.85	37.24
-2.27	-54.39	13.5
2.49	40.67	31.59
-4.97	40.27	35.93
41.96	-35.96	34.91
29.62	73.77	18.97

// Jimenez, 2018
// Subjects=36
-44	-68	-14
44	22	24

// Makowski1, 2016
// Subjects=30
10	-44	38	
18	-44	40
46	-58	40
36	-54	56
40	-40	54

// Liu, 2014
// Subjects=30
-54	-42	-24

// Tan, 2015
// Subjects=35
-6	36	15

// van der Meer, 2013
// Subjects=68
-6	-38	28

// Vinogradov, 2008
// Subjects=16
6	51	20
6	59	17
18	20	47

// Blackwood, 2004
// Subjects=16
0.95	38.03	-3.88

// Hashimoto, 2017
// Subjects=50
-36	-54	24

// Blair, 2011
// Subjects=15
2.04	52.79	2.63

// Bluhm, 2012
// Subjects=35
2	58	-12

// Fuentes-Claramonte, 2020
// Subjects=50
-52	14	36

// Herold, 2017
// Subjects=28
-6	54	10

// Makowski2,2015
// Subjects=30
10	-44	38	
18	-44	40
46	-58	40
36	-54	56
40	-40	54
// nullstudy1
// Subjects=68
-22.000	-70.000	58.000

// nullstudy2
// Subjects=30
60.000	-60.000	-14.000

// nullstudy3
// Subjects=35
-10.000	-4.000	66.000

// nullstudy4
// Subjects=68
-10.000	-46.000	-30.000
-44.000	-76.000	22.000
56.000	-28.000	44.000
-30.000	62.000	-16.000
-38.000	-76.000	34.000

// nullstudy5
// Subjects=36
26.000	14.000	52.000
34.000	-26.000	16.000
20.000	-74.000	-52.000
-34.000	-8.000	-46.000
10.000	26.000	6.000

// nullstudy6
// Subjects=26
10.000	-62.000	18.000

// nullstudy7
// Subjects=19
-14.000	40.000	12.000

// nullstudy8
// Subjects=15
-62.000	-44.000	4.000

// nullstudy9
// Subjects=68
-2.000	30.000	48.000

// nullstudy10
// Subjects=26
-50.000	-66.000	-32.000
8.000	0.000	10.000
-22.000	-72.000	10.000
40.000	14.000	26.000
0.000	-48.000	46.000
-44.000	22.000	-10.000
-6.000	-44.000	44.000
-36.000	-92.000	4.000
-26.000	6.000	-26.000

// nullstudy11
// Subjects=19
28.000	56.000	8.000
-44.000	20.000	42.000
40.000	-52.000	44.000
0.000	-80.000	20.000
-30.000	-34.000	-36.000
40.000	-80.000	-4.000
-56.000	-18.000	56.000
-2.000	40.000	0.000
-32.000	-70.000	44.000

// nullstudy12
// Subjects=30
4.000	28.000	-22.000
-2.000	-28.000	-14.000
-46.000	0.000	0.000
-44.000	30.000	14.000
10.000	-82.000	12.000
18.000	-78.000	-20.000

// nullstudy13
// Subjects=36
8.000	-70.000	-14.000
24.000	-28.000	-20.000

// nullstudy14
// Subjects=35
10.000	-66.000	-40.000
62.000	-6.000	8.000
8.000	-86.000	-20.000
-46.000	24.000	4.000
24.000	-30.000	-12.000
28.000	-62.000	-34.000

// nullstudy15
// Subjects=16
-30.000	-78.000	-14.000

// nullstudy16
// Subjects=50
48.000	-70.000	42.000

// nullstudy17
// Subjects=15
64.000	-34.000	16.000
-10.000	42.000	18.000

// nullstudy18
// Subjects=35
52.000	-70.000	20.000
-40.000	-2.000	-14.000
-16.000	-16.000	76.000

// nullstudy19
// Subjects=35
38.000	-20.000	0.000

// nullstudy20
// Subjects=28
50.000	-32.000	-26.000

// nullstudy21
// Subjects=50
30.000	-60.000	-28.000

// nullstudy22
// Subjects=28
-10.000	-82.000	-44.000

// nullstudy23
// Subjects=16
-30.000	-28.000	-6.000
-58.000	-52.000	0.000
-40.000	18.000	36.000
-18.000	-66.000	54.000
20.000	-30.000	-2.000
-62.000	-56.000	8.000
4.000	-2.000	-4.000
10.000	-22.000	46.000
68.000	-50.000	2.000

// nullstudy24
// Subjects=16
-48.000	-12.000	48.000

// nullstudy25
// Subjects=30
-42.000	54.000	-6.000

// nullstudy26
// Subjects=21
70.000	-18.000	-10.000

// nullstudy27
// Subjects=68
-60.000	-4.000	-32.000

// nullstudy28
// Subjects=16
-6.000	58.000	38.000
-24.000	10.000	0.000
54.000	8.000	-14.000

// nullstudy29
// Subjects=30
-38.000	-50.000	-30.000

// nullstudy30
// Subjects=30
62.000	-24.000	10.000

// nullstudy31
// Subjects=26
20.000	-2.000	60.000
-6.000	-76.000	54.000
52.000	4.000	-8.000
52.000	14.000	-30.000
-58.000	-22.000	40.000

// nullstudy32
// Subjects=30
52.000	-38.000	-22.000

// nullstudy33
// Subjects=36
20.000	-56.000	4.000
-32.000	-78.000	-18.000

// nullstudy34
// Subjects=15
-2.000	58.000	26.000
-30.000	48.000	14.000
-18.000	-4.000	-30.000

// nullstudy35
// Subjects=30
-2.000	-40.000	-42.000
34.000	-68.000	-46.000
56.000	-38.000	4.000
-48.000	48.000	2.000
-8.000	-24.000	-30.000
-56.000	-4.000	52.000

// nullstudy36
// Subjects=26
54.000	8.000	-34.000

// nullstudy37
// Subjects=68
28.000	54.000	2.000

// nullstudy38
// Subjects=36
-30.000	-50.000	12.000

// nullstudy39
// Subjects=30
24.000	34.000	38.000

// nullstudy40
// Subjects=26
46.000	-66.000	-18.000
34.000	-8.000	-30.000
0.000	44.000	-26.000

// nullstudy41
// Subjects=36
-50.000	-10.000	50.000
64.000	-10.000	-18.000
-6.000	-76.000	-14.000

// nullstudy42
// Subjects=28
52.000	38.000	-8.000
14.000	-28.000	-18.000
60.000	-36.000	40.000
42.000	56.000	-10.000
62.000	-18.000	34.000

// nullstudy43
// Subjects=64
48.000	-20.000	20.000

// nullstudy44
// Subjects=16
-24.000	-84.000	-14.000

// nullstudy45
// Subjects=26
-34.000	24.000	32.000

// nullstudy46
// Subjects=16
-20.000	64.000	-20.000

// nullstudy47
// Subjects=15
50.000	-32.000	30.000

// nullstudy48
// Subjects=30
-60.000	-2.000	26.000

// nullstudy49
// Subjects=16
-30.000	-10.000	-6.000

// nullstudy50
// Subjects=16
-38.000	16.000	-36.000
18.000	-72.000	-46.000
-14.000	-66.000	18.000

// nullstudy51
// Subjects=35
-64.000	-38.000	20.000

// nullstudy52
// Subjects=30
-32.000	-12.000	-4.000
-58.000	-24.000	36.000
-70.000	-34.000	2.000
64.000	-34.000	14.000
8.000	50.000	48.000
-4.000	-50.000	-18.000
-14.000	-88.000	32.000
32.000	-26.000	70.000
26.000	20.000	46.000

// nullstudy53
// Subjects=21
4.000	-36.000	-8.000

// nullstudy54
// Subjects=36
-66.000	-24.000	-20.000
-8.000	-50.000	18.000
-22.000	2.000	4.000

// nullstudy55
// Subjects=30
24.000	20.000	-20.000

// nullstudy56
// Subjects=30
40.000	6.000	-4.000

// nullstudy57
// Subjects=30
-46.000	-70.000	14.000
52.000	-74.000	26.000
-28.000	-84.000	4.000

// nullstudy58
// Subjects=30
-2.000	4.000	42.000
14.000	4.000	70.000
14.000	64.000	-2.000

// nullstudy59
// Subjects=64
-38.000	-2.000	56.000

// nullstudy60
// Subjects=36
26.000	-92.000	-14.000
48.000	-28.000	-24.000
-16.000	-16.000	66.000
62.000	-24.000	30.000
-8.000	16.000	52.000

// nullstudy61
// Subjects=28
34.000	-74.000	-40.000
24.000	-64.000	-28.000
-64.000	-30.000	-20.000

// nullstudy62
// Subjects=15
-40.000	-82.000	-24.000

// nullstudy63
// Subjects=19
66.000	-50.000	-12.000
26.000	-66.000	10.000
-38.000	26.000	24.000
22.000	-32.000	0.000
50.000	22.000	-28.000

// nullstudy64
// Subjects=50
34.000	52.000	10.000

// nullstudy65
// Subjects=68
-28.000	-2.000	4.000

// nullstudy66
// Subjects=30
-40.000	-18.000	2.000

// nullstudy67
// Subjects=15
34.000	34.000	2.000

// nullstudy68
// Subjects=30
-56.000	-28.000	50.000

// nullstudy69
// Subjects=64
30.000	4.000	-34.000
-40.000	-12.000	2.000
-52.000	-8.000	-38.000
-64.000	-30.000	42.000
54.000	-38.000	40.000
26.000	36.000	-20.000

// nullstudy70
// Subjects=35
24.000	-104.000	-4.000

// nullstudy71
// Subjects=28
-8.000	-94.000	-8.000

// nullstudy72
// Subjects=30
-48.000	-8.000	-20.000

// nullstudy73
// Subjects=19
-10.000	12.000	46.000

// nullstudy74
// Subjects=35
68.000	-8.000	-16.000

// nullstudy75
// Subjects=28
56.000	32.000	12.000

// nullstudy76
// Subjects=16
50.000	-70.000	-30.000

// nullstudy77
// Subjects=35
22.000	-66.000	8.000

// nullstudy78
// Subjects=26
8.000	62.000	30.000

// nullstudy79
// Subjects=16
2.000	-12.000	2.000
-28.000	16.000	-44.000
20.000	-30.000	-38.000
-32.000	58.000	-14.000
12.000	2.000	26.000
4.000	-38.000	-46.000

// nullstudy80
// Subjects=35
26.000	46.000	34.000
-34.000	-8.000	-34.000
20.000	-46.000	-34.000
-36.000	-68.000	50.000
-26.000	-44.000	-28.000

// nullstudy81
// Subjects=68
36.000	6.000	40.000
42.000	4.000	-38.000
-60.000	-22.000	24.000
-46.000	-82.000	-14.000
-22.000	-14.000	62.000
28.000	-36.000	-14.000

// nullstudy82
// Subjects=35
2.000	40.000	-6.000

// nullstudy83
// Subjects=16
30.000	-60.000	8.000

// nullstudy84
// Subjects=19
-12.000	-6.000	6.000
18.000	-12.000	74.000
-6.000	44.000	-10.000

// nullstudy85
// Subjects=15
-14.000	-44.000	-38.000
-12.000	64.000	-16.000
-8.000	-32.000	-26.000
26.000	-84.000	44.000
-32.000	-92.000	-10.000
-12.000	70.000	-14.000
