feature,r
terms_abstract_tfidf__001,-0.008639988822053517
terms_abstract_tfidf__01,0.006046707414918919
terms_abstract_tfidf__05,-0.015973345926852303
terms_abstract_tfidf__10,-0.002083412790424465
terms_abstract_tfidf__100,-0.00013313738857894853
terms_abstract_tfidf__11,-0.003799985112504139
terms_abstract_tfidf__12,-0.010167760355454409
terms_abstract_tfidf__12 healthy,0.004149931196183843
terms_abstract_tfidf__13,-0.00095726442551647
terms_abstract_tfidf__14,-0.0031115714755436904
terms_abstract_tfidf__14 healthy,-0.007011864911508752
terms_abstract_tfidf__15,-0.00711412457835966
terms_abstract_tfidf__15 healthy,0.02163231845420124
terms_abstract_tfidf__16,-0.0026278381557062742
terms_abstract_tfidf__16 healthy,-0.0036283270541846956
terms_abstract_tfidf__17,0.012603847901453939
terms_abstract_tfidf__18,-0.006970922231310271
terms_abstract_tfidf__18 healthy,0.001147380984570979
terms_abstract_tfidf__19,0.0016309018917611223
terms_abstract_tfidf__20,-0.002246915847826212
terms_abstract_tfidf__20 healthy,-0.0009073631894906435
terms_abstract_tfidf__200,0.0002444114648605491
terms_abstract_tfidf__2014,0.010177887824704331
terms_abstract_tfidf__21,0.000175510058424291
terms_abstract_tfidf__22,0.0019345921285408893
terms_abstract_tfidf__23,-0.0025463716448284094
terms_abstract_tfidf__24,0.0025209422204366737
terms_abstract_tfidf__25,0.0009202104512174009
terms_abstract_tfidf__26,0.0006027618001292727
terms_abstract_tfidf__27,0.008613797420830191
terms_abstract_tfidf__28,0.0036718468950165725
terms_abstract_tfidf__29,0.015095035048408492
terms_abstract_tfidf__30,-0.012277904368186883
terms_abstract_tfidf__31,0.01727933578465974
terms_abstract_tfidf__32,0.01182776836307003
terms_abstract_tfidf__33,-0.006526668419964353
terms_abstract_tfidf__34,-0.00559173836510409
terms_abstract_tfidf__35,0.0019275405895562705
terms_abstract_tfidf__36,-0.010163644285767054
terms_abstract_tfidf__37,-0.018466541051569696
terms_abstract_tfidf__38,4.87529523101473e-05
terms_abstract_tfidf__39,-0.0015514575385258893
terms_abstract_tfidf__3d,-0.01250012477705579
terms_abstract_tfidf__3t,-0.009901038892125418
terms_abstract_tfidf__40,-0.02236643549338962
terms_abstract_tfidf__41,0.006270020909106415
terms_abstract_tfidf__42,-0.0028847058306777805
terms_abstract_tfidf__43,-0.007594587054837986
terms_abstract_tfidf__44,-0.013451563583604737
terms_abstract_tfidf__45,-0.011578107312508952
terms_abstract_tfidf__46,-0.012899069469372125
terms_abstract_tfidf__47,0.009304633387541608
terms_abstract_tfidf__48,-0.006197371672309382
terms_abstract_tfidf__49,7.291859090817758e-05
terms_abstract_tfidf__50,-0.0016115158802543356
terms_abstract_tfidf__60,-0.0027148413834975392
terms_abstract_tfidf__70,0.011528216329387313
terms_abstract_tfidf__75,0.001015035320730901
terms_abstract_tfidf__80,0.0021276713116701136
terms_abstract_tfidf__90,0.0058341205823072935
terms_abstract_tfidf__aberrant,0.034116271825346434
terms_abstract_tfidf__abilities,0.012034571645902046
terms_abstract_tfidf__ability,0.019539867820818988
terms_abstract_tfidf__able,-0.01350043804558869
terms_abstract_tfidf__abnormal,-0.0008216424374961991
terms_abstract_tfidf__abnormalities,-0.016759541707080158
terms_abstract_tfidf__abnormality,-0.014664603903584358
terms_abstract_tfidf__absence,-0.001224484135168591
terms_abstract_tfidf__absent,-0.0046032242912556805
terms_abstract_tfidf__abstract,0.03300911990827625
terms_abstract_tfidf__abuse,-0.011396041217999907
terms_abstract_tfidf__acc,-0.0161076936575872
terms_abstract_tfidf__access,-0.007164288994589791
terms_abstract_tfidf__accompanied,0.01313649815230222
terms_abstract_tfidf__accordance,-0.014886767510965413
terms_abstract_tfidf__according,-0.008670612542503809
terms_abstract_tfidf__accordingly,0.01171019733682374
terms_abstract_tfidf__account,-0.005509025925099393
terms_abstract_tfidf__accounted,-0.0249870975592211
terms_abstract_tfidf__accounts,0.0010136004691161118
terms_abstract_tfidf__accumbens,-0.012411940389716915
terms_abstract_tfidf__accuracy,0.013979238919696662
terms_abstract_tfidf__accurate,0.015350044292234863
terms_abstract_tfidf__accurately,0.00665369325209379
terms_abstract_tfidf__achieve,0.0029867289725724593
terms_abstract_tfidf__achieved,-0.004693868661101552
terms_abstract_tfidf__acoustic,-0.01725587012111291
terms_abstract_tfidf__acquired,0.0013674540656023239
terms_abstract_tfidf__acquisition,-0.025065875492719537
terms_abstract_tfidf__act,-0.015326171665232067
terms_abstract_tfidf__action,-0.01897059790898732
terms_abstract_tfidf__action observation,-0.015370242743786724
terms_abstract_tfidf__actions,-0.018710176969531908
terms_abstract_tfidf__activate,-0.012230997171865052
terms_abstract_tfidf__activates,-0.008554651616764912
terms_abstract_tfidf__activations,-9.538909774263994e-05
terms_abstract_tfidf__active,0.012352586702346402
terms_abstract_tfidf__actively,-0.002077802930167241
terms_abstract_tfidf__activities,-0.0024556180856329323
terms_abstract_tfidf__acts,-0.009237838153719907
terms_abstract_tfidf__actual,-0.005546752158064075
terms_abstract_tfidf__actually,-0.0007566789891693856
terms_abstract_tfidf__acute,-0.007270737639835891
terms_abstract_tfidf__ad,0.03376147474254403
terms_abstract_tfidf__adaptation,-0.029221095440917073
terms_abstract_tfidf__adapted,0.004714750957391098
terms_abstract_tfidf__adaptive,0.006843687292659738
terms_abstract_tfidf__add,-0.010299669316827461
terms_abstract_tfidf__addiction,0.002906603352756428
terms_abstract_tfidf__addition,-0.005346452773299252
terms_abstract_tfidf__additional,-0.011114715627612123
terms_abstract_tfidf__additionally,0.01142933000261165
terms_abstract_tfidf__addressed,0.00764384606990232
terms_abstract_tfidf__adhd,-0.013230340174579247
terms_abstract_tfidf__adjacent,-0.008419856396068306
terms_abstract_tfidf__administered,-0.014502508953242739
terms_abstract_tfidf__administration,-0.005112360733584543
terms_abstract_tfidf__adolescence,0.00402076093650523
terms_abstract_tfidf__adolescent,0.0014127101862552896
terms_abstract_tfidf__adolescents,0.01423922018123604
terms_abstract_tfidf__adopted,-0.003897664618523165
terms_abstract_tfidf__adult,-0.006318810199977931
terms_abstract_tfidf__adulthood,0.017278622407112056
terms_abstract_tfidf__adults,0.022961325988612412
terms_abstract_tfidf__advance,-0.014016737877042667
terms_abstract_tfidf__advanced,0.0015719071364998657
terms_abstract_tfidf__advances,-0.0051231386742245175
terms_abstract_tfidf__advantage,-0.009823274066905946
terms_abstract_tfidf__affect,0.010693886961002184
terms_abstract_tfidf__affected,-0.006045116528198113
terms_abstract_tfidf__affecting,-0.009490506490927225
terms_abstract_tfidf__affective,0.02249815428780787
terms_abstract_tfidf__affects,0.008113470418983306
terms_abstract_tfidf__age,0.019335949053283404
terms_abstract_tfidf__age controls,-0.017015535834694166
terms_abstract_tfidf__age gender,0.008956367875706646
terms_abstract_tfidf__age groups,0.02675492994126961
terms_abstract_tfidf__age healthy,-0.003928062809710922
terms_abstract_tfidf__age sex,-0.0013796018758370826
terms_abstract_tfidf__aged,0.011457926737315693
terms_abstract_tfidf__agent,0.0007169337590179702
terms_abstract_tfidf__ages,0.025664322055922242
terms_abstract_tfidf__aging,0.02199035604969012
terms_abstract_tfidf__agreement,0.007340903279591299
terms_abstract_tfidf__aim,-0.0031693336538701706
terms_abstract_tfidf__aimed,0.004446648339736139
terms_abstract_tfidf__aims,-0.013421200172576874
terms_abstract_tfidf__al,0.008818531633705474
terms_abstract_tfidf__alcohol,-0.013373832981706149
terms_abstract_tfidf__alff,-0.0033739111638809998
terms_abstract_tfidf__algorithm,0.007040013521337281
terms_abstract_tfidf__allele,-0.016241656742397918
terms_abstract_tfidf__allocation,0.01806239231762201
terms_abstract_tfidf__allow,0.0008907583635760558
terms_abstract_tfidf__allowed,-0.008711007697984557
terms_abstract_tfidf__allowing,-0.00536362351417868
terms_abstract_tfidf__allows,0.007388211467693878
terms_abstract_tfidf__alpha,-0.002279027537059305
terms_abstract_tfidf__alter,0.009840265576946113
terms_abstract_tfidf__alteration,-0.003684226081798088
terms_abstract_tfidf__alterations,-0.0019313151400718368
terms_abstract_tfidf__altered,0.0008096379520873515
terms_abstract_tfidf__alternating,-0.004188297840797025
terms_abstract_tfidf__alternative,0.012242587081444984
terms_abstract_tfidf__alters,-0.011500552666400328
terms_abstract_tfidf__alzheimer,0.03063367073545459
terms_abstract_tfidf__alzheimer disease,0.031169273926433278
terms_abstract_tfidf__ambiguous,-0.010394556215899766
terms_abstract_tfidf__amnestic,0.041307148177456204
terms_abstract_tfidf__amplitude,-0.012846377494295434
terms_abstract_tfidf__amplitude low,-0.0013288173917169871
terms_abstract_tfidf__amplitudes,0.007534817867660382
terms_abstract_tfidf__amygdala,-0.016267464489514584
terms_abstract_tfidf__amygdala anterior,0.0020242520031766176
terms_abstract_tfidf__amygdala hippocampus,0.018151169781052846
terms_abstract_tfidf__amygdala insula,0.004566144432536668
terms_abstract_tfidf__amygdala response,-0.018551994735869465
terms_abstract_tfidf__amygdala responses,-0.010936121230205416
terms_abstract_tfidf__analysed,0.0035957064942076784
terms_abstract_tfidf__analyses,0.02242939953900415
terms_abstract_tfidf__analyze,-0.0004902784082868033
terms_abstract_tfidf__analyzed,0.018846456089863555
terms_abstract_tfidf__analyzed using,-0.002367671430697003
terms_abstract_tfidf__analyzing,-0.003550041107761057
terms_abstract_tfidf__anatomical,-0.012284576916248346
terms_abstract_tfidf__anatomically,0.0012462034279265817
terms_abstract_tfidf__anatomy,-0.009653493310800393
terms_abstract_tfidf__anger,0.005399485157205958
