// Reference=Talairach
// Blair, 2008: the group × Referential Target × Valence Interaction (All, 15 females)  
// Subjects=34
20.39	55.92	27.81
18.43	42.39	45.7
-26.53	41.27	35.15
30.47	-2.95	63.86
-12.46	8.03	44.47
-23.67	-4.04	-27.99
26.55	-2.68	-28.68
-16.55	-18.64	57.91
-42.23	-19.13	53.78
11.34	-48.08	60.05
-7.9	-48.28	59.18

// Blair, 2008: Moderated by referential target: self>other (All,, GSP>other, 15 females)  
// Standardized name for contrast: self>stranger 
// Subjects=34
-42.68	25.62	13.23
54.6	29.89	18.45
-20.23	41.25	20.59
-35.92	1.8	48.61
-45.7	-43.81	10.17
49.21	-21.18	-8.43
53.35	2.74	-16.06
-62.54	-56.66	38.2
-28.63	-58.31	0.04
31.21	-76.61	-8.04

// Blair, 2008: Moderated by valence: Negative=neutral>positive (All, 15 females)  
// Subjects=34
-43.66	18.82	21.62
-29.05	-7.75	-34.31
-52.37	-.47	-6.77

// Blair, 2008: Moderated by valence: Negative>neutral>positive (All, 15 females)  
// Subjects=34
-38.36	-70.49	-18.9
-44.75	-33.03	-1.9

// Blair, 2008: self>other (GSP>HC)  
// Standardized name for contrast: self>stranger 
// Subjects=34
-27.97	82.47	3.83
48.28	45.14	37.32
21.37	-21.94	-15.86
20.39	55.92	27.81
-26.53	41.27	35.15

// Blair, 2008: Group × valence interaction (All, 15 females)  
// Subjects=34
-22.54	30.63	-6.38
-30.66	9.78	41.19
-19.86	-49.43	31.53
-25.6	-28.23	-10.33
43.95	-71.94	-17.5
-10.52	-29.14	4.07
41.02	-46.07	28.32
20.75	-46.9	33.08
46.3	-79.64	6.54

// Blair, 2008: referential target × valence interaction (All, 15 females)  
// Subjects=34
18.65	4.04	58.95
-33.09	46.29	18.08
27.79	54.05	16.73
-58.66	6.24	11.7
16.68	-35.98	64.56
-56.26	-48.13	24.03
70.97	-32.34	37.98

